cluster_id,int_year,int_n_heat_waves,int_days_in_heat_wave,f_year_hw_tmax_vl,f_year_hw_tmin_vl,dt_first_hw_start_date,dt_last_hw_end_date
agg_prov-17_cluster-7,2017,1,4,2.18969847359935,1.6817512975985,2017-08-02,2017-08-05
agg_prov-17_cluster-7,2018,1,7,1.86738854022553,1.44428316514463,2018-07-31,2018-08-06
agg_prov-17_cluster-7,2022,4,20,2.07696917059841,1.48457747183796,2022-07-15,2022-08-13
agg_prov-17_cluster-7,2023,1,6,3.5334021772316,2.81897757993091,2023-08-20,2023-08-25
agg_prov-17_cluster-7,2024,1,6,1.17519077848945,1.96544473752854,2024-08-05,2024-08-10
agg_prov-17_cluster-8,2006,1,4,1.64874849948426,0.96690717882079,2006-07-23,2006-07-26
agg_prov-17_cluster-8,2012,1,5,2.83705251658911,1.57550451749944,2012-08-20,2012-08-24
agg_prov-17_cluster-8,2015,1,4,4.79092004592701,1.10124280137292,2015-07-04,2015-07-07
agg_prov-17_cluster-8,2017,1,4,1.44449511453364,1.59284658492422,2017-08-02,2017-08-05
agg_prov-17_cluster-8,2018,1,6,1.81977244470978,1.74265872861366,2018-08-01,2018-08-06
agg_prov-17_cluster-8,2022,2,8,1.49046337981537,1.75712531888435,2022-07-15,2022-08-03
agg_prov-17_cluster-8,2023,1,6,3.21759946592979,2.64225927689768,2023-08-20,2023-08-25
agg_prov-17_cluster-8,2024,1,3,1.33963729913684,2.51738206124876,2024-08-08,2024-08-10
agg_prov-17_cluster-9,2012,1,7,2.55369293057722,1.24142408542,2012-08-18,2012-08-24
agg_prov-17_cluster-9,2015,1,4,3.48919668478331,1.39565538057441,2015-07-04,2015-07-07
agg_prov-17_cluster-9,2017,1,5,1.22306221549881,0.976110372549363,2017-08-01,2017-08-05
agg_prov-17_cluster-9,2019,1,4,0.590995185203155,0.616443690365102,2019-07-22,2019-07-25
agg_prov-17_cluster-9,2020,1,3,1.3353144756001,0.625375619272252,2020-07-30,2020-08-01
agg_prov-17_cluster-9,2021,1,4,2.12882215560995,1.64635550939812,2021-08-12,2021-08-15
agg_prov-17_cluster-9,2022,2,9,2.20245218538886,1.57309713837495,2022-07-16,2022-07-25
agg_prov-17_cluster-9,2023,1,6,2.08402880240931,1.61700166395267,2023-08-20,2023-08-25
agg_prov-25_cluster-1,2012,1,4,2.41403541606869,1.02461932985395,2012-08-18,2012-08-21
agg_prov-25_cluster-1,2015,2,8,3.03703106681068,1.71067177122406,2015-07-05,2015-07-17
agg_prov-25_cluster-1,2017,1,3,1.57094244560551,1.41038109682118,2017-08-03,2017-08-05
agg_prov-25_cluster-1,2019,1,4,3.36514054634793,0.981331936039538,2019-06-28,2019-07-01
agg_prov-25_cluster-1,2021,1,4,3.02427812910929,1.92456265108525,2021-08-12,2021-08-15
agg_prov-25_cluster-1,2022,2,9,2.57895361524425,1.65977515574348,2022-07-16,2022-07-25
agg_prov-25_cluster-1,2023,2,11,2.30623719222532,2.23154067485851,2023-07-17,2023-08-25
agg_prov-25_cluster-1,2024,2,8,2.32401991023505,1.73081298794151,2024-07-28,2024-08-12
agg_prov-25_cluster-2,2012,1,4,1.76913014402915,0.939326062947941,2012-08-19,2012-08-22
agg_prov-25_cluster-2,2015,2,8,2.62737947309778,1.22859697402583,2015-07-05,2015-07-17
agg_prov-25_cluster-2,2017,1,4,1.54120703291298,2.9580969959564,2017-08-02,2017-08-05
agg_prov-25_cluster-2,2018,1,7,1.08952418112899,2.24698890068885,2018-07-31,2018-08-06
agg_prov-25_cluster-2,2019,1,3,3.60474480302289,0.59250038721054,2019-06-29,2019-07-01
agg_prov-25_cluster-2,2020,2,6,2.52100778800044,1.06741755090815,2020-07-30,2020-08-10
agg_prov-25_cluster-2,2021,1,4,4.00231180718599,2.23957179224055,2021-08-12,2021-08-15
agg_prov-25_cluster-2,2022,4,15,3.35651397590568,2.03501092793109,2022-06-15,2022-08-13
agg_prov-25_cluster-2,2023,2,11,2.87039465997262,2.95409782420246,2023-08-10,2023-08-25
agg_prov-25_cluster-2,2024,1,8,1.52669960936284,1.60222641167039,2024-08-05,2024-08-12
agg_prov-25_cluster-3,2012,1,3,1.55613003244785,0.908315798418187,2012-08-19,2012-08-21
agg_prov-25_cluster-3,2015,1,3,2.89678792454284,1.06447030500739,2015-07-05,2015-07-07
agg_prov-25_cluster-3,2017,1,4,1.46019692099328,2.80978709020644,2017-08-02,2017-08-05
agg_prov-25_cluster-3,2018,1,6,1.74452122103327,2.412750112065,2018-07-31,2018-08-05
agg_prov-25_cluster-3,2019,1,3,3.08255396465343,0.471421636385571,2019-06-29,2019-07-01
agg_prov-25_cluster-3,2020,1,3,2.18566966914282,0.862075308417199,2020-07-30,2020-08-01
agg_prov-25_cluster-3,2021,1,4,4.07609804673289,1.88735999574705,2021-08-12,2021-08-15
agg_prov-25_cluster-3,2022,3,10,3.046131084115,2.19477157006215,2022-06-15,2022-08-13
agg_prov-25_cluster-3,2023,1,7,3.17570307528018,3.28931979330215,2023-08-19,2023-08-25
agg_prov-25_cluster-3,2024,1,8,1.16170989878623,1.3042816567124,2024-08-05,2024-08-12
agg_prov-43_cluster-1,2012,1,4,1.07640773716888,1.09240393160326,2012-08-20,2012-08-23
agg_prov-43_cluster-1,2015,1,3,0.21852985724153,1.39327331896887,2015-07-21,2015-07-23
agg_prov-43_cluster-1,2017,1,5,1.8717559872366,2.23051711552658,2017-08-01,2017-08-05
agg_prov-43_cluster-1,2018,1,6,2.11402781084614,2.32333259457109,2018-07-31,2018-08-05
agg_prov-43_cluster-1,2019,1,3,4.10258594112063,1.29694803142003,2019-06-28,2019-06-30
agg_prov-43_cluster-1,2020,2,6,1.72402476993091,0.931522653057433,2020-07-31,2020-08-10
agg_prov-43_cluster-1,2021,1,5,2.72733547899975,1.38953824753632,2021-08-12,2021-08-16
agg_prov-43_cluster-1,2022,4,23,2.93077928733,2.12411187085586,2022-07-16,2022-08-14
agg_prov-43_cluster-1,2023,1,7,3.05364253565538,3.02764161010982,2023-08-19,2023-08-25
agg_prov-43_cluster-1,2024,2,9,1.07733093969891,1.2344327542382,2024-08-01,2024-08-10
agg_prov-43_cluster-2,2017,1,3,2.11434240468503,2.0413688343355,2017-08-03,2017-08-05
agg_prov-43_cluster-2,2018,1,6,2.29638952446916,1.7242598389454,2018-07-31,2018-08-05
agg_prov-43_cluster-2,2021,1,4,2.9531538008797,1.28596053576128,2021-08-12,2021-08-15
agg_prov-43_cluster-2,2022,3,11,2.87656104637477,1.42899617012684,2022-07-15,2022-08-14
agg_prov-43_cluster-2,2023,1,7,3.26211102782802,3.06312260676728,2023-08-19,2023-08-25
agg_prov-43_cluster-2,2024,1,4,1.23977980426841,1.15095227367827,2024-08-07,2024-08-10
agg_prov-43_cluster-3,2012,1,3,0.937816044375495,0.918281616816974,2012-08-20,2012-08-22
agg_prov-43_cluster-3,2015,1,4,2.09981428688577,0.308824672229804,2015-07-05,2015-07-08
agg_prov-43_cluster-3,2017,1,5,1.73820588410313,2.17527629296075,2017-08-01,2017-08-05
agg_prov-43_cluster-3,2018,1,6,1.7245419534249,1.97072476582593,2018-07-31,2018-08-05
agg_prov-43_cluster-3,2019,2,7,4.0276587474691,1.47889045251297,2019-06-27,2019-08-09
agg_prov-43_cluster-3,2021,1,4,3.74645534996168,1.92548038280039,2021-08-12,2021-08-15
agg_prov-43_cluster-3,2022,4,16,2.2459350513715,1.5698423027923,2022-06-15,2022-08-14
agg_prov-43_cluster-3,2023,1,7,2.90662409722846,2.80470685753347,2023-08-19,2023-08-25
agg_prov-43_cluster-3,2024,1,6,1.2820794654964,1.24454574650357,2024-08-07,2024-08-12
agg_prov-43_cluster-4,2017,1,5,1.6629827069724,1.83506646718688,2017-08-01,2017-08-05
agg_prov-43_cluster-4,2018,1,4,2.92957478839361,2.81820117082476,2018-08-02,2018-08-05
agg_prov-43_cluster-4,2019,1,3,1.41545691170969,1.44297364598915,2019-08-07,2019-08-09
agg_prov-43_cluster-4,2020,1,3,1.5492490628024,0.535889258601306,2020-07-31,2020-08-02
agg_prov-43_cluster-4,2022,3,14,2.38004687816215,1.53896844621431,2022-07-15,2022-08-14
agg_prov-43_cluster-4,2023,1,7,2.86756602092864,2.82030751013851,2023-08-19,2023-08-25
agg_prov-43_cluster-4,2024,1,4,1.38038147316178,0.901029371950443,2024-08-07,2024-08-10
agg_prov-43_cluster-5,2006,2,6,0.751963106912399,0.754798784672213,2006-07-23,2006-08-02
agg_prov-43_cluster-5,2015,1,3,0.897815296157451,1.14523179260093,2015-07-27,2015-07-29
agg_prov-43_cluster-5,2017,1,3,2.0368130533026,1.4704215127746,2017-08-03,2017-08-05
agg_prov-43_cluster-5,2018,1,5,2.65935242662299,2.30432706674266,2018-08-02,2018-08-06
agg_prov-43_cluster-5,2019,1,3,1.62229630900083,1.92972466187382,2019-08-08,2019-08-10
agg_prov-43_cluster-5,2020,1,4,0.538244758252318,0.81733813573311,2020-07-30,2020-08-02
agg_prov-43_cluster-5,2022,3,19,2.69329356239646,1.5944794834911,2022-07-15,2022-08-14
agg_prov-43_cluster-5,2023,1,7,2.92075424162294,2.91843547664882,2023-08-19,2023-08-25
agg_prov-43_cluster-5,2024,1,4,0.880383658657962,1.00116831821455,2024-08-07,2024-08-10
agg_prov-43_cluster-6,2017,1,5,1.91723711572206,1.96349547396837,2017-08-01,2017-08-05
agg_prov-43_cluster-6,2018,1,7,2.06505743752086,2.07943919007554,2018-07-31,2018-08-06
agg_prov-43_cluster-6,2020,1,3,1.74923522197713,0.510445485001317,2020-07-31,2020-08-02
agg_prov-43_cluster-6,2021,1,4,2.73373349687451,1.16404464203997,2021-08-12,2021-08-15
agg_prov-43_cluster-6,2022,3,13,3.05814658782656,2.06464962349819,2022-07-24,2022-08-14
agg_prov-43_cluster-6,2023,1,6,3.45151956646641,2.77144497045476,2023-08-20,2023-08-25
agg_prov-43_cluster-6,2024,2,7,1.24568523594132,1.08367221609124,2024-08-01,2024-08-10
agg_prov-43_cluster-7,2017,1,5,1.67737871840733,1.57373909103228,2017-08-01,2017-08-05
agg_prov-43_cluster-7,2018,1,5,2.65947241380735,2.81810362897658,2018-08-02,2018-08-06
agg_prov-43_cluster-7,2020,1,3,1.49516276380545,0.366362682063463,2020-07-31,2020-08-02
agg_prov-43_cluster-7,2022,2,12,2.74333650770913,1.81011722601738,2022-08-01,2022-08-14
agg_prov-43_cluster-7,2023,1,6,3.30762554943035,2.51621825907818,2023-08-20,2023-08-25
keep_muni-080569,2006,2,6,1.38277184620586,0.860733959701899,2006-07-23,2006-07-31
keep_muni-080569,2012,1,3,1.08120828084933,0.872419176442634,2012-08-22,2012-08-24
keep_muni-080569,2015,1,10,0.460434298810185,1.08110973163525,2015-07-15,2015-07-24
keep_muni-080569,2017,1,4,1.3835994486418,1.35745398283083,2017-08-02,2017-08-05
keep_muni-080569,2018,1,8,2.0594676453556,1.94885591658087,2018-07-31,2018-08-07
keep_muni-080569,2019,1,3,0.414014583553675,1.14939306941001,2019-08-08,2019-08-10
keep_muni-080569,2020,1,3,1.08697891543807,0.333449407931122,2020-07-31,2020-08-02
keep_muni-080569,2021,1,4,2.17571198385183,0.776911016953875,2021-08-12,2021-08-15
keep_muni-080569,2022,2,28,2.14594359894335,1.47648273894927,2022-07-13,2022-08-14
keep_muni-080569,2023,1,13,1.87772280863281,1.79570507886895,2023-08-14,2023-08-26
keep_muni-080569,2024,1,13,1.15420952665928,1.2046091570615,2024-08-01,2024-08-13
keep_muni-080734,2006,2,6,1.66578185044587,0.578713108462087,2006-07-23,2006-07-31
keep_muni-080734,2012,1,3,1.12061853622079,0.696786645782292,2012-08-22,2012-08-24
keep_muni-080734,2015,1,5,0.507501695254325,1.56413309043253,2015-07-20,2015-07-24
keep_muni-080734,2017,1,4,1.82041138785745,1.59591677451638,2017-08-02,2017-08-05
keep_muni-080734,2018,1,8,2.46210538145181,1.79951422143553,2018-07-30,2018-08-06
keep_muni-080734,2020,1,3,0.268468691641279,0.314967409519568,2020-08-09,2020-08-11
keep_muni-080734,2021,1,4,2.69413027177578,0.955359212686375,2021-08-12,2021-08-15
keep_muni-080734,2022,2,23,2.36710411395667,1.55276731252383,2022-07-15,2022-08-14
keep_muni-080734,2023,2,11,3.15125901648115,2.5284940904474,2023-08-14,2023-08-25
keep_muni-080734,2024,1,13,1.12594186456683,1.18442506763685,2024-08-01,2024-08-13
keep_muni-080961,2006,1,3,1.92721069335937,0.79729146321616,2006-07-23,2006-07-25
keep_muni-080961,2017,1,4,2.3902310180664,1.91299377441408,2017-08-02,2017-08-05
keep_muni-080961,2018,1,7,1.75662615094866,1.77703360421318,2018-07-31,2018-08-06
keep_muni-080961,2021,1,4,1.90608489990234,1.25823150634767,2021-08-12,2021-08-15
keep_muni-080961,2022,4,21,2.22770202636718,2.25836502075197,2022-07-15,2022-08-14
keep_muni-080961,2023,1,6,3.21717854817708,3.15539489746095,2023-08-20,2023-08-25
keep_muni-080961,2024,1,7,0.849055175781245,1.40000636509488,2024-08-06,2024-08-12
keep_muni-081136,2012,1,4,2.60976209611039,1.3276547182401,2012-08-20,2012-08-23
keep_muni-081136,2015,2,9,4.44741804254077,1.03838163239759,2015-07-05,2015-07-18
keep_muni-081136,2017,1,4,2.54837104592846,1.57218701371484,2017-08-02,2017-08-05
keep_muni-081136,2018,1,6,1.25866463800092,1.18959583237248,2018-08-01,2018-08-06
keep_muni-081136,2021,1,4,3.74645272679398,1.25819119170227,2021-08-12,2021-08-15
keep_muni-081136,2022,3,15,3.09135346522555,1.63821510069519,2022-07-16,2022-08-14
keep_muni-081136,2023,1,7,3.72004580129607,2.8581110589358,2023-08-19,2023-08-25
keep_muni-081136,2024,1,5,1.48347569729827,1.22216401633602,2024-08-08,2024-08-12
keep_muni-081249,2017,1,4,2.49306392280647,1.60171058132505,2017-08-02,2017-08-05
keep_muni-081249,2018,1,7,2.2592181243138,1.61713213155299,2018-07-31,2018-08-06
keep_muni-081249,2022,3,22,2.16381376059685,1.4321578058898,2022-07-15,2022-08-14
keep_muni-081249,2023,1,6,3.75709341518085,2.88382301046147,2023-08-20,2023-08-25
keep_muni-081249,2024,1,8,1.04276856140461,1.09069329459344,2024-08-06,2024-08-13
keep_muni-081691,2006,2,6,1.60672810872395,1.10686848958337,2006-07-23,2006-07-31
keep_muni-081691,2012,1,3,1.35853881835936,0.567358398437534,2012-08-22,2012-08-24
keep_muni-081691,2015,1,10,0.587640380859364,0.912564086914097,2015-07-15,2015-07-24
keep_muni-081691,2017,1,4,1.58294219970702,1.54311218261722,2017-08-02,2017-08-05
keep_muni-081691,2018,1,8,2.16790695190429,1.831510925293,2018-07-31,2018-08-07
keep_muni-081691,2019,1,3,0.458076985677072,0.899287923177117,2019-08-08,2019-08-10
keep_muni-081691,2022,3,23,2.21085408528645,1.47454681396488,2022-07-14,2022-08-14
keep_muni-081691,2023,1,13,2.00850689227763,1.6270906888522,2023-08-14,2023-08-26
keep_muni-081691,2024,1,13,1.24428100585936,0.9811438927284,2024-08-01,2024-08-13
keep_muni-081846,2017,1,4,2.010315991876,1.5147896571456,2017-08-02,2017-08-05
keep_muni-081846,2018,1,8,2.26151220975866,1.70316255148545,2018-07-30,2018-08-06
keep_muni-081846,2022,2,22,2.4067557216779,1.29790170458613,2022-07-15,2022-08-14
keep_muni-081846,2023,1,7,3.57975872004266,2.86453293200209,2023-08-19,2023-08-25
keep_muni-081846,2024,1,8,1.16658085921942,1.18000666495718,2024-08-06,2024-08-13
keep_muni-082009,2006,2,6,1.50356431100558,0.903958900129434,2006-07-23,2006-07-31
keep_muni-082009,2012,1,3,1.19184520697663,0.743991729944601,2012-08-22,2012-08-24
keep_muni-082009,2015,1,8,0.49874922388063,1.25261658878766,2015-07-17,2015-07-24
keep_muni-082009,2017,1,4,1.52307476970165,1.46133126873632,2017-08-02,2017-08-05
keep_muni-082009,2018,1,8,2.13438194109753,1.91771339202698,2018-07-31,2018-08-07
keep_muni-082009,2019,1,3,0.401929465811084,1.0291735125492,2019-08-08,2019-08-10
keep_muni-082009,2022,2,19,2.20704332326049,1.46722678871195,2022-07-14,2022-08-14
keep_muni-082009,2023,1,13,1.94124919108521,1.71776466339775,2023-08-14,2023-08-26
keep_muni-082009,2024,1,13,1.18780115047488,1.11817383817064,2024-08-01,2024-08-13
keep_muni-082055,2017,1,4,2.03557647804695,1.58569102010148,2017-08-02,2017-08-05
keep_muni-082055,2018,1,8,2.3221932165045,1.75242351466365,2018-07-30,2018-08-06
keep_muni-082055,2022,2,23,2.35927593564149,1.43304390789824,2022-07-15,2022-08-14
keep_muni-082055,2023,1,7,3.32633467930359,2.78248265901208,2023-08-19,2023-08-25
keep_muni-082055,2024,1,8,1.09951877395388,1.20695259771838,2024-08-06,2024-08-13
keep_muni-082665,2017,1,4,2.15181098383852,1.57762485123575,2017-08-02,2017-08-05
keep_muni-082665,2018,1,8,2.2431922495934,1.68105119050344,2018-07-30,2018-08-06
keep_muni-082665,2022,2,22,2.33212160436461,1.38790486273258,2022-07-15,2022-08-14
keep_muni-082665,2023,1,7,3.3168418354422,2.78616487040336,2023-08-19,2023-08-25
keep_muni-082665,2024,1,8,1.06262679692598,1.1559295357419,2024-08-06,2024-08-13
keep_muni-083015,2006,2,6,1.43864681421417,0.935514256002553,2006-07-23,2006-07-31
keep_muni-083015,2012,1,3,1.15405464080874,0.794993282170954,2012-08-22,2012-08-24
keep_muni-083015,2015,1,10,0.4870569229951,1.027300572782,2015-07-15,2015-07-24
keep_muni-083015,2017,1,4,1.43016066763467,1.40750342041002,2017-08-02,2017-08-05
keep_muni-083015,2018,1,8,2.07630798276879,1.90834093077707,2018-07-31,2018-08-07
keep_muni-083015,2019,1,3,0.417141992802669,1.08125433497978,2019-08-08,2019-08-10
keep_muni-083015,2022,3,23,2.15220236319299,1.51664940877633,2022-07-14,2022-08-14
keep_muni-083015,2023,1,13,1.90427088502369,1.7442442961454,2023-08-14,2023-08-26
keep_muni-083015,2024,1,13,1.17170147781095,1.14257217432603,2024-08-01,2024-08-13
keep_muni-083073,2015,1,4,0.734286096215286,1.64072019400324,2015-07-21,2015-07-24
keep_muni-083073,2017,1,4,1.43787272369218,1.49191924957188,2017-08-02,2017-08-05
keep_muni-083073,2018,1,7,2.31096604166865,2.06826737001649,2018-07-31,2018-08-06
keep_muni-083073,2020,2,6,1.39162749652593,0.417188435603615,2020-07-31,2020-08-11
keep_muni-083073,2022,3,23,2.3460545891934,1.55345925944189,2022-07-15,2022-08-14
keep_muni-083073,2023,1,7,3.1743932636523,2.60470337044639,2023-08-19,2023-08-25
keep_muni-083073,2024,1,13,1.04530044972234,1.14653239162611,2024-08-01,2024-08-13
split_muni-080155_081944_cluster-1,2017,1,4,2.26291724311911,1.54661259003687,2017-08-02,2017-08-05
split_muni-080155_081944_cluster-1,2018,1,8,2.25052750720813,1.61484420592573,2018-07-30,2018-08-06
split_muni-080155_081944_cluster-1,2022,3,22,2.35019914489189,1.53626258950081,2022-07-15,2022-08-14
split_muni-080155_081944_cluster-1,2023,1,6,3.60159947920113,2.81938293118253,2023-08-20,2023-08-25
split_muni-080155_081944_cluster-1,2024,1,8,1.03023831356075,1.06019992060089,2024-08-06,2024-08-13
split_muni-080155_081944_cluster-2,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-080155_081944_cluster-2,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-080155_081944_cluster-2,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-080155_081944_cluster-2,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-080155_081944_cluster-2,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
split_muni-080155_081944_cluster-3,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-080155_081944_cluster-3,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-080155_081944_cluster-3,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-080155_081944_cluster-3,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-080155_081944_cluster-3,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
split_muni-080193_cluster-1,2006,2,6,1.61692124533403,1.08335227725803,2006-07-23,2006-07-31
split_muni-080193_cluster-1,2012,1,3,1.34243700928808,0.602066557276733,2012-08-22,2012-08-24
split_muni-080193_cluster-1,2015,1,10,0.573579604507847,0.9489125619574,2015-07-15,2015-07-24
split_muni-080193_cluster-1,2017,1,4,1.60893275998251,1.5710358596635,2017-08-02,2017-08-05
split_muni-080193_cluster-1,2018,1,8,2.18776911447213,1.87543128902251,2018-07-31,2018-08-07
split_muni-080193_cluster-1,2019,1,3,0.440930105671896,0.931756846188383,2019-08-08,2019-08-10
split_muni-080193_cluster-1,2022,2,19,2.229653264447,1.4660847480391,2022-07-14,2022-08-14
split_muni-080193_cluster-1,2023,1,13,2.00595480323103,1.65584338446439,2023-08-14,2023-08-26
split_muni-080193_cluster-1,2024,1,13,1.23876725954921,1.0223912050378,2024-08-01,2024-08-13
split_muni-080193_cluster-11,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-11,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-11,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-11,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-11,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-11,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-13,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-13,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-13,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-13,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-13,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-13,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-14,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-14,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-14,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-14,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-14,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-14,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-15,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-15,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-15,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-15,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-15,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-15,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-16,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-16,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-16,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-16,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-16,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-16,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-17,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-080193_cluster-17,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-080193_cluster-17,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-080193_cluster-17,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-080193_cluster-17,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
split_muni-080193_cluster-18,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-18,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-18,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-18,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-18,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-18,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-2,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-2,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-2,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-2,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-2,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-2,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-20,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-20,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-20,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-20,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-20,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-20,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-3,2017,1,4,1.860339359249,1.63840284542417,2017-08-02,2017-08-05
split_muni-080193_cluster-3,2018,1,8,2.5037187698213,1.90511288577313,2018-07-30,2018-08-06
split_muni-080193_cluster-3,2021,1,4,2.85444607611294,1.11093747014222,2021-08-12,2021-08-15
split_muni-080193_cluster-3,2022,2,23,2.37975167898692,1.61396706984516,2022-07-15,2022-08-14
split_muni-080193_cluster-3,2023,2,10,3.1484165426674,2.67906934936489,2023-08-15,2023-08-25
split_muni-080193_cluster-3,2024,1,13,1.06182460903434,1.26782910000707,2024-08-01,2024-08-13
split_muni-080193_cluster-5,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-080193_cluster-5,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-080193_cluster-5,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-080193_cluster-5,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-080193_cluster-5,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
